iso3,year,variable,value,units,source
BLR,2006,gdp,36954312354.3124,2006 US$,World Bank WDI database
BLR,2007,gdp,45277399813.6067,2007 US$,World Bank WDI database
BLR,2008,gdp,60763483146.0674,2008 US$,World Bank WDI database
BLR,2009,gdp,50874078052.2735,2009 US$,World Bank WDI database
BLR,2010,gdp,57222490768.7143,2010 US$,World Bank WDI database
BLR,2011,gdp,61757788944.7236,2011 US$,World Bank WDI database
BLR,2012,gdp,65685102554.8759,2012 US$,World Bank WDI database
BLR,2013,gdp,75527984234.2342,2013 US$,World Bank WDI database
BLR,2014,gdp,78813839984.3506,2014 US$,World Bank WDI database
BLR,2015,gdp,56454734396.5842,2015 US$,World Bank WDI database
BLR,2016,gdp,47722657820.6675,2016 US$,World Bank WDI database
BLR,2017,gdp,54726595249.1849,2017 US$,World Bank WDI database
BLR,2018,gdp,60031262269.3365,2018 US$,World Bank WDI database
BLZ,2000,gdp,832050000,2000 US$,World Bank WDI database
BLZ,2001,gdp,868350000,2001 US$,World Bank WDI database
BLZ,2002,gdp,925050000,2002 US$,World Bank WDI database
BLZ,2003,gdp,983500000,2003 US$,World Bank WDI database
BLZ,2004,gdp,1051350000,2004 US$,World Bank WDI database
BLZ,2005,gdp,1102050000,2005 US$,World Bank WDI database
BLZ,2006,gdp,1210150000,2006 US$,World Bank WDI database
BLZ,2007,gdp,1271600000,2007 US$,World Bank WDI database
BLZ,2008,gdp,1351350000,2008 US$,World Bank WDI database
BLZ,2009,gdp,1317300000,2009 US$,World Bank WDI database
BLZ,2010,gdp,1377200000,2010 US$,World Bank WDI database
BLZ,2011,gdp,1460800000,2011 US$,World Bank WDI database
BLZ,2012,gdp,1522900000,2012 US$,World Bank WDI database
BLZ,2013,gdp,1579400000,2013 US$,World Bank WDI database
BLZ,2014,gdp,1662800000,2014 US$,World Bank WDI database
BLZ,2015,gdp,1723800000,2015 US$,World Bank WDI database
BLZ,2016,gdp,1775100000,2016 US$,World Bank WDI database
BLZ,2017,gdp,1836600000,2017 US$,World Bank WDI database
BLZ,2018,gdp,1871200000,2018 US$,World Bank WDI database
BMU,2000,gdp,3480219000,2000 US$,World Bank WDI database
BMU,2001,gdp,3680483000,2001 US$,World Bank WDI database
BMU,2002,gdp,3937228000,2002 US$,World Bank WDI database
BMU,2003,gdp,4186525000,2003 US$,World Bank WDI database
BMU,2004,gdp,4484703000,2004 US$,World Bank WDI database
BMU,2005,gdp,4868136000,2005 US$,World Bank WDI database
BMU,2006,gdp,5414299000,2006 US$,World Bank WDI database
BMU,2007,gdp,5895048000,2007 US$,World Bank WDI database
BMU,2008,gdp,6109928000,2008 US$,World Bank WDI database
BMU,2009,gdp,5806378000,2009 US$,World Bank WDI database
BMU,2010,gdp,5744414000,2010 US$,World Bank WDI database
BMU,2011,gdp,5550771000,2011 US$,World Bank WDI database
BMU,2012,gdp,5537537000,2012 US$,World Bank WDI database
BMU,2013,gdp,5573710000,2013 US$,World Bank WDI database
BOL,2000,gdp,8397912509.09679,2000 US$,World Bank WDI database
BOL,2001,gdp,8141537937.61068,2001 US$,World Bank WDI database
BOL,2002,gdp,7905485216.17852,2002 US$,World Bank WDI database
BOL,2003,gdp,8082364868.39357,2003 US$,World Bank WDI database
BOL,2004,gdp,8773451738.91129,2004 US$,World Bank WDI database
BOL,2005,gdp,9549077869.1065,2005 US$,World Bank WDI database
BOL,2006,gdp,11451869164.7112,2006 US$,World Bank WDI database
BOL,2007,gdp,13120183156.7149,2007 US$,World Bank WDI database
BOL,2008,gdp,16674324634.2373,2008 US$,World Bank WDI database
BOL,2009,gdp,17339992165.2422,2009 US$,World Bank WDI database
BOL,2010,gdp,19649631450.6819,2010 US$,World Bank WDI database
BOL,2011,gdp,23963033588.0063,2011 US$,World Bank WDI database
BOL,2012,gdp,27084497539.7974,2012 US$,World Bank WDI database
BOL,2013,gdp,30659338784.3705,2013 US$,World Bank WDI database
BOL,2014,gdp,32996188133.1404,2014 US$,World Bank WDI database
BOL,2015,gdp,33000198263.3864,2015 US$,World Bank WDI database
BOL,2016,gdp,33941126193.9219,2016 US$,World Bank WDI database
BOL,2017,gdp,37508642112.8799,2017 US$,World Bank WDI database
BOL,2018,gdp,40287647901.5919,2018 US$,World Bank WDI database
BRA,2000,gdp,655420645476.906,2000 US$,World Bank WDI database
BRA,2001,gdp,559372276081.966,2001 US$,World Bank WDI database
BRA,2002,gdp,507962487700.024,2002 US$,World Bank WDI database
BRA,2003,gdp,558319920831.979,2003 US$,World Bank WDI database
BRA,2004,gdp,669316654017.094,2004 US$,World Bank WDI database
BRA,2005,gdp,891630177251.068,2005 US$,World Bank WDI database
BRA,2006,gdp,1107640289615.23,2006 US$,World Bank WDI database
BRA,2007,gdp,1397084349956.35,2007 US$,World Bank WDI database
BRA,2008,gdp,1695824565983.2,2008 US$,World Bank WDI database
BRA,2009,gdp,1667019783585.08,2009 US$,World Bank WDI database
BRA,2010,gdp,2208871646202.82,2010 US$,World Bank WDI database
BRA,2011,gdp,2616200980392.16,2011 US$,World Bank WDI database
BRA,2012,gdp,2465188674415.03,2012 US$,World Bank WDI database
BRA,2013,gdp,2472806919901.67,2013 US$,World Bank WDI database
BRA,2014,gdp,2455993625159.37,2014 US$,World Bank WDI database
BRA,2015,gdp,1802214373741.32,2015 US$,World Bank WDI database
BRA,2016,gdp,1795700168991.49,2016 US$,World Bank WDI database
BRA,2017,gdp,2062831045935.95,2017 US$,World Bank WDI database
BRA,2018,gdp,1885482534238.33,2018 US$,World Bank WDI database
BRB,2000,gdp,3059500000,2000 US$,World Bank WDI database
BRB,2001,gdp,3054500000,2001 US$,World Bank WDI database
BRB,2002,gdp,3106500000,2002 US$,World Bank WDI database
BRB,2003,gdp,3209500000,2003 US$,World Bank WDI database
BRB,2004,gdp,3444500000,2004 US$,World Bank WDI database
BRB,2005,gdp,3819500000,2005 US$,World Bank WDI database
BRB,2006,gdp,4217500000,2006 US$,World Bank WDI database
BRB,2007,gdp,4674000000,2007 US$,World Bank WDI database
BRB,2008,gdp,4785000000,2008 US$,World Bank WDI database
BRB,2009,gdp,4465500000,2009 US$,World Bank WDI database
BRB,2010,gdp,4530000000,2010 US$,World Bank WDI database
BRB,2011,gdp,4657500000,2011 US$,World Bank WDI database
BRB,2012,gdp,4610000000,2012 US$,World Bank WDI database
BRB,2013,gdp,4677000000,2013 US$,World Bank WDI database
BRB,2014,gdp,4696500000,2014 US$,World Bank WDI database
BRB,2015,gdp,4715000000,2015 US$,World Bank WDI database
BRB,2016,gdp,4830000000,2016 US$,World Bank WDI database
BRB,2017,gdp,4978000000,2017 US$,World Bank WDI database
BRB,2018,gdp,5086500000,2018 US$,World Bank WDI database
BRN,2000,gdp,6001153306.2645,2000 US$,World Bank WDI database
BRN,2001,gdp,5601090584.36122,2001 US$,World Bank WDI database
BRN,2002,gdp,5843329107.56171,2002 US$,World Bank WDI database
BRN,2003,gdp,6557333084.60567,2003 US$,World Bank WDI database
BRN,2004,gdp,7872333215.00414,2004 US$,World Bank WDI database
BRN,2005,gdp,9531402847.87311,2005 US$,World Bank WDI database
BRN,2006,gdp,11470703002.0769,2006 US$,World Bank WDI database
BRN,2007,gdp,12247694247.2298,2007 US$,World Bank WDI database
BRN,2008,gdp,14393099068.5859,2008 US$,World Bank WDI database
BRN,2009,gdp,10732366286.2643,2009 US$,World Bank WDI database
BRN,2010,gdp,13707370737.0737,2010 US$,World Bank WDI database
BRN,2011,gdp,18525319977.7407,2011 US$,World Bank WDI database
BRN,2012,gdp,19047940300.0687,2012 US$,World Bank WDI database
BRN,2013,gdp,18093829923.2737,2013 US$,World Bank WDI database
BRN,2014,gdp,17098342541.4365,2014 US$,World Bank WDI database
BRN,2015,gdp,12930394937.8137,2015 US$,World Bank WDI database
BRN,2016,gdp,11400854267.7188,2016 US$,World Bank WDI database
BRN,2017,gdp,12128104859.1498,2017 US$,World Bank WDI database
BRN,2018,gdp,13567351175.0315,2018 US$,World Bank WDI database
BTN,2000,gdp,424464089.897641,2000 US$,World Bank WDI database
BTN,2001,gdp,461444513.66815,2001 US$,World Bank WDI database
BTN,2002,gdp,520849551.532606,2002 US$,World Bank WDI database
BTN,2003,gdp,604041957.921855,2003 US$,World Bank WDI database
BTN,2004,gdp,682523857.01677,2004 US$,World Bank WDI database
BTN,2005,gdp,796938120.181406,2005 US$,World Bank WDI database
BTN,2006,gdp,874989895.601121,2006 US$,World Bank WDI database
BTN,2007,gdp,1168308516.63301,2007 US$,World Bank WDI database
BTN,2008,gdp,1227808790.6733,2008 US$,World Bank WDI database
BTN,2009,gdp,1234014291.82342,2009 US$,World Bank WDI database
BTN,2010,gdp,1547991317.81183,2010 US$,World Bank WDI database
BTN,2011,gdp,1777101316.67756,2011 US$,World Bank WDI database
BTN,2012,gdp,1781281281.57912,2012 US$,World Bank WDI database
BTN,2013,gdp,1756215665.09323,2013 US$,World Bank WDI database
BTN,2014,gdp,1907090813.45907,2014 US$,World Bank WDI database
BTN,2015,gdp,2003598212.99135,2015 US$,World Bank WDI database
BTN,2016,gdp,2158972129.00307,2016 US$,World Bank WDI database
BTN,2017,gdp,2450364928.07302,2017 US$,World Bank WDI database
BTN,2018,gdp,2446674102.01858,2018 US$,World Bank WDI database
BWA,2000,gdp,5788329609.15755,2000 US$,World Bank WDI database
BWA,2001,gdp,5489608299.66445,2001 US$,World Bank WDI database
BWA,2002,gdp,5438857106.73536,2002 US$,World Bank WDI database
BWA,2003,gdp,7511582173.37724,2003 US$,World Bank WDI database
BWA,2004,gdp,8957467706.5354,2004 US$,World Bank WDI database
BWA,2005,gdp,9931134940.51346,2005 US$,World Bank WDI database
BWA,2006,gdp,10126940513.3125,2006 US$,World Bank WDI database
BWA,2007,gdp,10939053365.4786,2007 US$,World Bank WDI database
BWA,2008,gdp,10945070441.9283,2008 US$,World Bank WDI database
BWA,2009,gdp,10267133177.7334,2009 US$,World Bank WDI database
BWA,2010,gdp,12786654365.8738,2010 US$,World Bank WDI database
BWA,2011,gdp,15351972229.5341,2011 US$,World Bank WDI database
BWA,2012,gdp,14420393563.5442,2012 US$,World Bank WDI database
BWA,2013,gdp,14901750764.9811,2013 US$,World Bank WDI database
BWA,2014,gdp,16250750259.0212,2014 US$,World Bank WDI database
BWA,2015,gdp,14420604205.7459,2015 US$,World Bank WDI database
BWA,2016,gdp,15646316818.3319,2016 US$,World Bank WDI database
BWA,2017,gdp,17405538618.3969,2017 US$,World Bank WDI database
BWA,2018,gdp,18663264705.8824,2018 US$,World Bank WDI database
CAF,2000,gdp,914500299.097034,2000 US$,World Bank WDI database
CAF,2001,gdp,931833302.752857,2001 US$,World Bank WDI database
CAF,2002,gdp,991387870.12463,2002 US$,World Bank WDI database
CAF,2003,gdp,1139754799.16304,2003 US$,World Bank WDI database
CAF,2004,gdp,1270080250.65268,2004 US$,World Bank WDI database
CAF,2005,gdp,1337362392.15225,2005 US$,World Bank WDI database
CAF,2006,gdp,1460561215.4447,2006 US$,World Bank WDI database
CAF,2007,gdp,1697565948.65323,2007 US$,World Bank WDI database
CAF,2008,gdp,1985240986.18508,2008 US$,World Bank WDI database
CAF,2009,gdp,2059094048.26019,2009 US$,World Bank WDI database
CAF,2010,gdp,2142591375.85053,2010 US$,World Bank WDI database
CAF,2011,gdp,2437982839.63072,2011 US$,World Bank WDI database
CAF,2012,gdp,2510126699.05356,2012 US$,World Bank WDI database
CAF,2013,gdp,1691544192.38242,2013 US$,World Bank WDI database
CAF,2014,gdp,1894813504.52945,2014 US$,World Bank WDI database
CAF,2015,gdp,1695825708.45604,2015 US$,World Bank WDI database
CAF,2016,gdp,1825018190.85071,2016 US$,World Bank WDI database
CAF,2017,gdp,2072350151.13061,2017 US$,World Bank WDI database
CAF,2018,gdp,2220978978.17342,2018 US$,World Bank WDI database
CAN,2000,gdp,742295468318.632,2000 US$,World Bank WDI database
CAN,2001,gdp,736379777892.562,2001 US$,World Bank WDI database
CAN,2002,gdp,757950678646.53,2002 US$,World Bank WDI database
CAN,2003,gdp,892382413817.715,2003 US$,World Bank WDI database
CAN,2004,gdp,1023196771714.07,2004 US$,World Bank WDI database
CAN,2005,gdp,1169357979864.66,2005 US$,World Bank WDI database
CAN,2006,gdp,1315415197461.21,2006 US$,World Bank WDI database
CAN,2007,gdp,1464977190205.75,2007 US$,World Bank WDI database
CAN,2008,gdp,1549131208997.19,2008 US$,World Bank WDI database
CAN,2009,gdp,1371153004986.44,2009 US$,World Bank WDI database
CAN,2010,gdp,1613464422811.13,2010 US$,World Bank WDI database
CAN,2011,gdp,1788647906047.76,2011 US$,World Bank WDI database
CAN,2012,gdp,1828689329348.99,2012 US$,World Bank WDI database
CAN,2013,gdp,1847208522155.34,2013 US$,World Bank WDI database
CAN,2014,gdp,1803533209844.65,2014 US$,World Bank WDI database
CAN,2015,gdp,1556129524418.21,2015 US$,World Bank WDI database
CAN,2016,gdp,1528243213982.08,2016 US$,World Bank WDI database
CAN,2017,gdp,1649878054226.82,2017 US$,World Bank WDI database
CAN,2018,gdp,1716262621082.22,2018 US$,World Bank WDI database
CHE,2000,gdp,272055499940.786,2000 US$,World Bank WDI database
CHE,2001,gdp,278631271391.325,2001 US$,World Bank WDI database
CHE,2002,gdp,301416810214.295,2002 US$,World Bank WDI database
CHE,2003,gdp,352914820747.011,2003 US$,World Bank WDI database
CHE,2004,gdp,394163688620.828,2004 US$,World Bank WDI database
CHE,2005,gdp,408689353999.357,2005 US$,World Bank WDI database
CHE,2006,gdp,430921192375.179,2006 US$,World Bank WDI database
CHE,2007,gdp,479913034321.893,2007 US$,World Bank WDI database
CHE,2008,gdp,554363487120.303,2008 US$,World Bank WDI database
CHE,2009,gdp,541506500413.565,2009 US$,World Bank WDI database
CHE,2010,gdp,583782977866.405,2010 US$,World Bank WDI database
CHE,2011,gdp,699579638638.226,2011 US$,World Bank WDI database
CHE,2012,gdp,668043614122.87,2012 US$,World Bank WDI database
CHE,2013,gdp,688504173431.454,2013 US$,World Bank WDI database
CHE,2014,gdp,709182559935.301,2014 US$,World Bank WDI database
CHE,2015,gdp,679832291693.257,2015 US$,World Bank WDI database
CHE,2016,gdp,671309197376.701,2016 US$,World Bank WDI database
CHE,2017,gdp,679950482029.061,2017 US$,World Bank WDI database
CHE,2018,gdp,705140620046.7,2018 US$,World Bank WDI database
CHI,2000,gdp,6439703434.71024,2000 US$,World Bank WDI database
CHI,2001,gdp,6232906290.4851,2001 US$,World Bank WDI database
CHI,2002,gdp,6663669064.7482,2002 US$,World Bank WDI database
CHI,2003,gdp,7332244897.95918,2003 US$,World Bank WDI database
CHI,2004,gdp,8553643354.08275,2004 US$,World Bank WDI database
CHI,2005,gdp,8827272727.27273,2005 US$,World Bank WDI database
CHI,2006,gdp,9676172953.08188,2006 US$,World Bank WDI database
CHI,2007,gdp,11514605842.3369,2007 US$,World Bank WDI database
CHL,2000,gdp,77860932151.8471,2000 US$,World Bank WDI database
CHL,2001,gdp,70979923960.3742,2001 US$,World Bank WDI database
CHL,2002,gdp,69736811435.1032,2002 US$,World Bank WDI database
CHL,2003,gdp,75643459839.6008,2003 US$,World Bank WDI database
CHL,2004,gdp,99210392857.6116,2004 US$,World Bank WDI database
CHL,2005,gdp,122964812046.073,2005 US$,World Bank WDI database
CHL,2006,gdp,154788024805.808,2006 US$,World Bank WDI database
CHL,2007,gdp,173605968179.255,2007 US$,World Bank WDI database
CHL,2008,gdp,179638496278.574,2008 US$,World Bank WDI database
CHL,2009,gdp,172389498444.621,2009 US$,World Bank WDI database
CHL,2010,gdp,218537551220.071,2010 US$,World Bank WDI database
CHL,2011,gdp,252251992029.442,2011 US$,World Bank WDI database
CHL,2012,gdp,267122320056.702,2012 US$,World Bank WDI database
CHL,2013,gdp,278384345259.377,2013 US$,World Bank WDI database
CHL,2014,gdp,260541629960.664,2014 US$,World Bank WDI database
CHL,2015,gdp,243919085308.936,2015 US$,World Bank WDI database
CHL,2016,gdp,250440136356.127,2016 US$,World Bank WDI database
CHL,2017,gdp,277044950259.009,2017 US$,World Bank WDI database
CHL,2018,gdp,298258019275.049,2018 US$,World Bank WDI database
CHN,2000,gdp,1211346869605.24,2000 US$,World Bank WDI database
CHN,2001,gdp,1339395718865.3,2001 US$,World Bank WDI database
CHN,2002,gdp,1470550015081.55,2002 US$,World Bank WDI database
CHN,2003,gdp,1660287965662.68,2003 US$,World Bank WDI database
CHN,2004,gdp,1955347004963.27,2004 US$,World Bank WDI database
CHN,2005,gdp,2285965892360.54,2005 US$,World Bank WDI database
CHN,2006,gdp,2752131773355.16,2006 US$,World Bank WDI database
CHN,2007,gdp,3550342425238.25,2007 US$,World Bank WDI database
CHN,2008,gdp,4594306848763.08,2008 US$,World Bank WDI database
CHN,2009,gdp,5101702432883.45,2009 US$,World Bank WDI database
CHN,2010,gdp,6087164527421.24,2010 US$,World Bank WDI database
CHN,2011,gdp,7551500425597.77,2011 US$,World Bank WDI database
CHN,2012,gdp,8532230724141.76,2012 US$,World Bank WDI database
CHN,2013,gdp,9570405758739.79,2013 US$,World Bank WDI database
CHN,2014,gdp,10475682846632.2,2014 US$,World Bank WDI database
CHN,2015,gdp,11061552790044.2,2015 US$,World Bank WDI database
CHN,2016,gdp,11233277146512.2,2016 US$,World Bank WDI database
CHN,2017,gdp,12310408652423.5,2017 US$,World Bank WDI database
CHN,2018,gdp,13894817110036.3,2018 US$,World Bank WDI database
CIV,2000,gdp,10717022462.6859,2000 US$,World Bank WDI database
CIV,2001,gdp,11192560827.2962,2001 US$,World Bank WDI database
CIV,2002,gdp,12346919216.1359,2002 US$,World Bank WDI database
CIV,2003,gdp,15306602560.2533,2003 US$,World Bank WDI database
CIV,2004,gdp,16554441846.5192,2004 US$,World Bank WDI database
CIV,2005,gdp,17084928927.4555,2005 US$,World Bank WDI database
CIV,2006,gdp,17800887796.4987,2006 US$,World Bank WDI database
CIV,2007,gdp,20343635319.6174,2007 US$,World Bank WDI database
CIV,2008,gdp,24224903099.6283,2008 US$,World Bank WDI database
CIV,2009,gdp,24277493862.0625,2009 US$,World Bank WDI database
CIV,2010,gdp,24908781285.4756,2010 US$,World Bank WDI database
CIV,2011,gdp,25414875503.0784,2011 US$,World Bank WDI database
CIV,2012,gdp,26789047554.5988,2012 US$,World Bank WDI database
CIV,2013,gdp,31273074527.6975,2013 US$,World Bank WDI database
CIV,2014,gdp,35363533865.7272,2014 US$,World Bank WDI database
CIV,2015,gdp,45814637971.4745,2015 US$,World Bank WDI database
CIV,2016,gdp,47964234560.0514,2016 US$,World Bank WDI database
CIV,2017,gdp,51588158717.5348,2017 US$,World Bank WDI database
CIV,2018,gdp,57724731364.7669,2018 US$,World Bank WDI database
CMR,2000,gdp,10083937740.0624,2000 US$,World Bank WDI database
CMR,2001,gdp,10371327756.4548,2001 US$,World Bank WDI database
CMR,2002,gdp,11579343088.1613,2002 US$,World Bank WDI database
CMR,2003,gdp,14548845764.5325,2003 US$,World Bank WDI database
CMR,2004,gdp,17430933517.2998,2004 US$,World Bank WDI database
CMR,2005,gdp,17944084201.4901,2005 US$,World Bank WDI database
CMR,2006,gdp,19356046327.8995,2006 US$,World Bank WDI database
CMR,2007,gdp,22365265025.66,2007 US$,World Bank WDI database
CMR,2008,gdp,26409781215.1844,2008 US$,World Bank WDI database
CMR,2009,gdp,26017925551.8426,2009 US$,World Bank WDI database
CMR,2010,gdp,26169323292.5278,2010 US$,World Bank WDI database
CMR,2011,gdp,29375448542.4466,2011 US$,World Bank WDI database
CMR,2012,gdp,29102772799.0038,2012 US$,World Bank WDI database
CMR,2013,gdp,32357345500.9885,2013 US$,World Bank WDI database
CMR,2014,gdp,34989493826.2179,2014 US$,World Bank WDI database
CMR,2015,gdp,30928653813.8538,2015 US$,World Bank WDI database
CMR,2016,gdp,32643697595.8378,2016 US$,World Bank WDI database
CMR,2017,gdp,35009262788.15,2017 US$,World Bank WDI database
CMR,2018,gdp,38694095650.9763,2018 US$,World Bank WDI database
COD,2000,gdp,19088046305.7971,2000 US$,World Bank WDI database
COD,2001,gdp,7438189100.33333,2001 US$,World Bank WDI database
COD,2002,gdp,8728038525.14034,2002 US$,World Bank WDI database
COD,2003,gdp,8937567059.87754,2003 US$,World Bank WDI database
