iso3,year,category,category_name,type,type_name,data_type,units,source,value,variable
DNK,2010,2,General service support estimate,2B,Provision of infrastructure,Reported,2010 US$,OECD FSE database,2152352.201,subsidies_OECD
DNK,2011,2,General service support estimate,2B,Provision of infrastructure,Reported,2011 US$,OECD FSE database,2291737.195,subsidies_OECD
DNK,2012,2,General service support estimate,2B,Provision of infrastructure,Reported,2012 US$,OECD FSE database,3287811.566,subsidies_OECD
DNK,2013,2,General service support estimate,2B,Provision of infrastructure,Reported,2013 US$,OECD FSE database,5005031.477,subsidies_OECD
DNK,2014,2,General service support estimate,2B,Provision of infrastructure,Reported,2014 US$,OECD FSE database,8720252.212,subsidies_OECD
DNK,2015,2,General service support estimate,2B,Provision of infrastructure,Reported,2015 US$,OECD FSE database,3935392.624,subsidies_OECD
DNK,2016,2,General service support estimate,2B,Provision of infrastructure,Reported,2016 US$,OECD FSE database,1110525.008,subsidies_OECD
DNK,2017,2,General service support estimate,2B,Provision of infrastructure,Reported,2017 US$,OECD FSE database,1892371.184,subsidies_OECD
DNK,2008,2,General service support estimate,2D,Support to fishing communities,Reported,2008 US$,OECD FSE database,171437.162,subsidies_OECD
DNK,2009,2,General service support estimate,2D,Support to fishing communities,Reported,2009 US$,OECD FSE database,826165.776,subsidies_OECD
DNK,2010,2,General service support estimate,2D,Support to fishing communities,Reported,2010 US$,OECD FSE database,2500893.799,subsidies_OECD
DNK,2011,2,General service support estimate,2D,Support to fishing communities,Reported,2011 US$,OECD FSE database,3900567.837,subsidies_OECD
DNK,2012,2,General service support estimate,2D,Support to fishing communities,Reported,2012 US$,OECD FSE database,3379116.599,subsidies_OECD
DNK,2013,2,General service support estimate,2D,Support to fishing communities,Reported,2013 US$,OECD FSE database,1876697.093,subsidies_OECD
DNK,2014,2,General service support estimate,2D,Support to fishing communities,Reported,2014 US$,OECD FSE database,5857573.729,subsidies_OECD
DNK,2015,2,General service support estimate,2D,Support to fishing communities,Reported,2015 US$,OECD FSE database,5624630.237,subsidies_OECD
DNK,2016,2,General service support estimate,2D,Support to fishing communities,Reported,2016 US$,OECD FSE database,203553.431,subsidies_OECD
DNK,2017,2,General service support estimate,2D,Support to fishing communities,Reported,2017 US$,OECD FSE database,511765.055,subsidies_OECD
DNK,2008,2,General service support estimate,2F,Research and development,Reported,2008 US$,OECD FSE database,0,subsidies_OECD
DNK,2009,2,General service support estimate,2F,Research and development,Reported,2009 US$,OECD FSE database,329903.787,subsidies_OECD
DNK,2010,2,General service support estimate,2F,Research and development,Reported,2010 US$,OECD FSE database,1788076.018,subsidies_OECD
DNK,2011,2,General service support estimate,2F,Research and development,Reported,2011 US$,OECD FSE database,1322969.507,subsidies_OECD
DNK,2012,2,General service support estimate,2F,Research and development,Reported,2012 US$,OECD FSE database,1442972.915,subsidies_OECD
DNK,2013,2,General service support estimate,2F,Research and development,Reported,2013 US$,OECD FSE database,34433249.483,subsidies_OECD
DNK,2014,2,General service support estimate,2F,Research and development,Reported,2014 US$,OECD FSE database,26106159.045,subsidies_OECD
DNK,2015,2,General service support estimate,2F,Research and development,Reported,2015 US$,OECD FSE database,15666393.501,subsidies_OECD
DNK,2016,2,General service support estimate,2F,Research and development,Reported,2016 US$,OECD FSE database,15780538.135,subsidies_OECD
DNK,2017,2,General service support estimate,2F,Research and development,Reported,2017 US$,OECD FSE database,17086724.05,subsidies_OECD
DNK,2008,2,General service support estimate,2G,Management of resources,Reported,2008 US$,OECD FSE database,40162802.386,subsidies_OECD
DNK,2009,2,General service support estimate,2G,Management of resources,Reported,2009 US$,OECD FSE database,36891826.173,subsidies_OECD
DNK,2010,2,General service support estimate,2G,Management of resources,Reported,2010 US$,OECD FSE database,35860677.985,subsidies_OECD
DNK,2011,2,General service support estimate,2G,Management of resources,Reported,2011 US$,OECD FSE database,40520052.423,subsidies_OECD
DNK,2012,2,General service support estimate,2G,Management of resources,Reported,2012 US$,OECD FSE database,43780940.945,subsidies_OECD
DNK,2013,2,General service support estimate,2G,Management of resources,Reported,2013 US$,OECD FSE database,33185949.156,subsidies_OECD
DNK,2014,2,General service support estimate,2G,Management of resources,Reported,2014 US$,OECD FSE database,37920069.075,subsidies_OECD
DNK,2015,2,General service support estimate,2G,Management of resources,Reported,2015 US$,OECD FSE database,36135423.007,subsidies_OECD
DNK,2016,2,General service support estimate,2G,Management of resources,Reported,2016 US$,OECD FSE database,40785449.287,subsidies_OECD
DNK,2017,2,General service support estimate,2G,Management of resources,Reported,2017 US$,OECD FSE database,46300335.939,subsidies_OECD
DNK,2008,2,General service support estimate,2H,Miscellaneous transfers to general services,Reported,2008 US$,OECD FSE database,0,subsidies_OECD
DNK,2009,2,General service support estimate,2H,Miscellaneous transfers to general services,Reported,2009 US$,OECD FSE database,724935.178,subsidies_OECD
DNK,2010,2,General service support estimate,2H,Miscellaneous transfers to general services,Reported,2010 US$,OECD FSE database,2560521.959,subsidies_OECD
DNK,2011,2,General service support estimate,2H,Miscellaneous transfers to general services,Reported,2011 US$,OECD FSE database,5373540.718,subsidies_OECD
DNK,2012,2,General service support estimate,2H,Miscellaneous transfers to general services,Reported,2012 US$,OECD FSE database,3457874.704,subsidies_OECD
DNK,2013,2,General service support estimate,2H,Miscellaneous transfers to general services,Reported,2013 US$,OECD FSE database,3749046.897,subsidies_OECD
DNK,2014,2,General service support estimate,2H,Miscellaneous transfers to general services,Reported,2014 US$,OECD FSE database,3190064.696,subsidies_OECD
DNK,2015,2,General service support estimate,2H,Miscellaneous transfers to general services,Reported,2015 US$,OECD FSE database,1518424.792,subsidies_OECD
DNK,2016,2,General service support estimate,2H,Miscellaneous transfers to general services,Reported,2016 US$,OECD FSE database,3890328.281,subsidies_OECD
DNK,2011,3,Cost recovery charges,3C,"Cost recovery charges, for management, research and enforcement",Reported,2011 US$,OECD FSE database,-1008040.77,subsidies_OECD
DNK,2012,3,Cost recovery charges,3C,"Cost recovery charges, for management, research and enforcement",Reported,2012 US$,OECD FSE database,-967194.199,subsidies_OECD
DNK,2013,3,Cost recovery charges,3C,"Cost recovery charges, for management, research and enforcement",Reported,2013 US$,OECD FSE database,-979039.01,subsidies_OECD
DNK,2016,3,Cost recovery charges,3C,"Cost recovery charges, for management, research and enforcement",Reported,2016 US$,OECD FSE database,-787426.944,subsidies_OECD
DNK,2017,3,Cost recovery charges,3C,"Cost recovery charges, for management, research and enforcement",Reported,2017 US$,OECD FSE database,-833106.995,subsidies_OECD
FRA,2009,1,Transfers to individual fishers - budgetary,1A,Transfers based on input use,Reported,2009 US$,OECD FSE database,3606505.95,subsidies_OECD
FRA,2010,1,Transfers to individual fishers - budgetary,1A,Transfers based on input use,Reported,2010 US$,OECD FSE database,11858791.796,subsidies_OECD
FRA,2011,1,Transfers to individual fishers - budgetary,1A,Transfers based on input use,Reported,2011 US$,OECD FSE database,6278759.081,subsidies_OECD
FRA,2012,1,Transfers to individual fishers - budgetary,1A,Transfers based on input use,Reported,2012 US$,OECD FSE database,18085325.377,subsidies_OECD
FRA,2013,1,Transfers to individual fishers - budgetary,1A,Transfers based on input use,Reported,2013 US$,OECD FSE database,8254836.533,subsidies_OECD
FRA,2017,1,Transfers to individual fishers - budgetary,1A,Transfers based on input use,Reported,2017 US$,OECD FSE database,233189.412,subsidies_OECD
FRA,2008,1,Transfers to individual fishers - budgetary,1B,Transfers based on fishers income,Reported,2008 US$,OECD FSE database,9915499.546,subsidies_OECD
FRA,2009,1,Transfers to individual fishers - budgetary,1B,Transfers based on fishers income,Reported,2009 US$,OECD FSE database,11448064.465,subsidies_OECD
FRA,2010,1,Transfers to individual fishers - budgetary,1B,Transfers based on fishers income,Reported,2010 US$,OECD FSE database,5421703.281,subsidies_OECD
FRA,2011,1,Transfers to individual fishers - budgetary,1B,Transfers based on fishers income,Reported,2011 US$,OECD FSE database,337985.971,subsidies_OECD
FRA,2012,1,Transfers to individual fishers - budgetary,1B,Transfers based on fishers income,Reported,2012 US$,OECD FSE database,206096.607,subsidies_OECD
FRA,2013,1,Transfers to individual fishers - budgetary,1B,Transfers based on fishers income,Reported,2013 US$,OECD FSE database,17097465.083,subsidies_OECD
FRA,2017,1,Transfers to individual fishers - budgetary,1B,Transfers based on fishers income,Reported,2017 US$,OECD FSE database,6127.783,subsidies_OECD
FRA,2008,1,Transfers to individual fishers - budgetary,1C,Transfers based on the reduction of productive capacity,Reported,2008 US$,OECD FSE database,22340976.704,subsidies_OECD
FRA,2009,1,Transfers to individual fishers - budgetary,1C,Transfers based on the reduction of productive capacity,Reported,2009 US$,OECD FSE database,54747012.636,subsidies_OECD
FRA,2010,1,Transfers to individual fishers - budgetary,1C,Transfers based on the reduction of productive capacity,Reported,2010 US$,OECD FSE database,84567679.234,subsidies_OECD
FRA,2011,1,Transfers to individual fishers - budgetary,1C,Transfers based on the reduction of productive capacity,Reported,2011 US$,OECD FSE database,11469648.125,subsidies_OECD
FRA,2012,1,Transfers to individual fishers - budgetary,1C,Transfers based on the reduction of productive capacity,Reported,2012 US$,OECD FSE database,17504897.889,subsidies_OECD
FRA,2013,1,Transfers to individual fishers - budgetary,1C,Transfers based on the reduction of productive capacity,Reported,2013 US$,OECD FSE database,11118151.009,subsidies_OECD
FRA,2017,1,Transfers to individual fishers - budgetary,1C,Transfers based on the reduction of productive capacity,Reported,2017 US$,OECD FSE database,932847.828,subsidies_OECD
FRA,2009,2,General service support estimate,2B,Provision of infrastructure,Reported,2009 US$,OECD FSE database,238969.018,subsidies_OECD
FRA,2010,2,General service support estimate,2B,Provision of infrastructure,Reported,2010 US$,OECD FSE database,4009079.592,subsidies_OECD
FRA,2011,2,General service support estimate,2B,Provision of infrastructure,Reported,2011 US$,OECD FSE database,5974694.493,subsidies_OECD
FRA,2012,2,General service support estimate,2B,Provision of infrastructure,Reported,2012 US$,OECD FSE database,6999979.701,subsidies_OECD
FRA,2013,2,General service support estimate,2B,Provision of infrastructure,Reported,2013 US$,OECD FSE database,26691424.337,subsidies_OECD
FRA,2008,2,General service support estimate,2C,Marketing and promotion,Reported,2008 US$,OECD FSE database,2870316.974,subsidies_OECD
FRA,2009,2,General service support estimate,2C,Marketing and promotion,Reported,2009 US$,OECD FSE database,6479111.109,subsidies_OECD
FRA,2010,2,General service support estimate,2C,Marketing and promotion,Reported,2010 US$,OECD FSE database,3653659.363,subsidies_OECD
FRA,2011,2,General service support estimate,2C,Marketing and promotion,Reported,2011 US$,OECD FSE database,2757558.978,subsidies_OECD
FRA,2012,2,General service support estimate,2C,Marketing and promotion,Reported,2012 US$,OECD FSE database,904133.927,subsidies_OECD
FRA,2013,2,General service support estimate,2C,Marketing and promotion,Reported,2013 US$,OECD FSE database,2492523.067,subsidies_OECD
FRA,2016,2,General service support estimate,2C,Marketing and promotion,Reported,2016 US$,OECD FSE database,735672.443,subsidies_OECD
FRA,2017,2,General service support estimate,2C,Marketing and promotion,Reported,2017 US$,OECD FSE database,513410.345,subsidies_OECD
FRA,2010,2,General service support estimate,2D,Support to fishing communities,Reported,2010 US$,OECD FSE database,50357.905,subsidies_OECD
FRA,2011,2,General service support estimate,2D,Support to fishing communities,Reported,2011 US$,OECD FSE database,1069216.06,subsidies_OECD
FRA,2012,2,General service support estimate,2D,Support to fishing communities,Reported,2012 US$,OECD FSE database,1162153.846,subsidies_OECD
FRA,2013,2,General service support estimate,2D,Support to fishing communities,Reported,2013 US$,OECD FSE database,1010718.806,subsidies_OECD
FRA,2009,2,General service support estimate,2F,Research and development,Reported,2009 US$,OECD FSE database,299651.005,subsidies_OECD
FRA,2010,2,General service support estimate,2F,Research and development,Reported,2010 US$,OECD FSE database,1722393.622,subsidies_OECD
FRA,2011,2,General service support estimate,2F,Research and development,Reported,2011 US$,OECD FSE database,2313348.005,subsidies_OECD
FRA,2012,2,General service support estimate,2F,Research and development,Reported,2012 US$,OECD FSE database,3250107.783,subsidies_OECD
FRA,2013,2,General service support estimate,2F,Research and development,Reported,2013 US$,OECD FSE database,750410.404,subsidies_OECD
FRA,2017,2,General service support estimate,2F,Research and development,Reported,2017 US$,OECD FSE database,1472931.387,subsidies_OECD
FRA,2010,2,General service support estimate,2G,Management of resources,Reported,2010 US$,OECD FSE database,5706686.377,subsidies_OECD
FRA,2011,2,General service support estimate,2G,Management of resources,Reported,2011 US$,OECD FSE database,420902.74,subsidies_OECD
