Year,Variable,Fleet,Region,BAU,Reform,Diff,run_id,run_name,run_group
2019,biomass,Total,atlantic,114476098.84208268,114476098.84208268,0,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2035,catches_fleet,affected_managed,atlantic,4764062.2690205155,4829521.514825918,0.013740216250124837,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2036,catches_fleet,affected_managed,atlantic,4764121.007247825,4830907.271742154,0.014018591129974335,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2037,catches_fleet,affected_managed,atlantic,4764129.584563146,4832033.15721281,0.014253091030455215,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2038,catches_fleet,affected_managed,atlantic,4764108.535372635,4832947.1855747495,0.014449429455899197,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2039,catches_fleet,affected_managed,atlantic,4764071.0795774935,4833685.348863052,0.014612349002091827,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2040,catches_fleet,affected_managed,atlantic,4764025.569324711,4834274.957946636,0.014745804278267575,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2041,catches_fleet,affected_managed,atlantic,4763977.152227613,4834737.049051001,0.014853114228371267,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2042,catches_fleet,affected_managed,atlantic,4763928.892695384,4835088.108144119,0.014937085974949155,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2043,catches_fleet,affected_managed,atlantic,4763882.521190979,4835341.301692251,0.015000113916202895,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2044,catches_fleet,affected_managed,atlantic,4763838.92992183,4835507.352869099,0.015044258213080463,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2045,catches_fleet,affected_managed,atlantic,4763798.497084031,4835595.164779091,0.015071306592629357,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2046,catches_fleet,affected_managed,atlantic,4763761.296168167,4835612.264178952,0.015082822908985787,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2047,catches_fleet,affected_managed,atlantic,4763727.228929191,4835565.118431662,0.015080185336014571,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2048,catches_fleet,affected_managed,atlantic,4763696.108189947,4835459.363256778,0.015064616515619512,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2049,catches_fleet,affected_managed,atlantic,4763667.708074538,4835299.967856611,0.015037207498888847,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2050,catches_fleet,affected_managed,atlantic,4763641.793397434,4835091.356113076,0.014998936908873717,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2051,catches_fleet,affected_managed,atlantic,4763618.135944639,4834837.496935249,0.014950686423248946,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2052,catches_fleet,affected_managed,atlantic,4763596.522693157,4834541.972868674,0.014893253414209683,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2053,catches_fleet,affected_managed,atlantic,4763576.75921685,4834208.033290847,0.014827361380780934,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2054,catches_fleet,affected_managed,atlantic,4763558.670336211,4833838.636573036,0.014753668654167065,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2055,catches_fleet,affected_managed,atlantic,4763542.0992897935,4833436.484240009,0.014672775739850525,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2056,catches_fleet,affected_managed,atlantic,4763526.906200624,4833004.049228475,0.014585231572307027,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2057,catches_fleet,affected_managed,atlantic,4763512.966289499,4832543.59970559,0.01449153889253753,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2058,catches_fleet,affected_managed,atlantic,4763500.168085871,4832057.219471153,0.014392158909659503,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2059,catches_fleet,affected_managed,atlantic,4763488.411763969,4831546.82566799,0.014287515371286221,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2060,catches_fleet,affected_managed,atlantic,4763477.607658902,4831014.184321005,0.014177998140164407,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2061,catches_fleet,affected_managed,atlantic,4763467.674976011,4830460.92408571,0.014063966354098702,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2062,catches_fleet,affected_managed,atlantic,4763458.540684794,4829888.54849134,0.013945751230784531,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2063,catches_fleet,affected_managed,atlantic,4763450.13857849,4829298.4468972385,0.01382365856744301,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2064,catches_fleet,affected_managed,atlantic,4763442.408476833,4828691.904334772,0.013697970976162892,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2065,catches_fleet,affected_managed,atlantic,4763435.295549669,4828070.110373927,0.013568949888884666,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2066,catches_fleet,affected_managed,atlantic,4763428.749741097,4827434.167129539,0.01343683736046662,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2067,catches_fleet,affected_managed,atlantic,4763422.7252765065,4826785.09650415,0.013301857693926462,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2068,catches_fleet,affected_managed,atlantic,4763417.180237703,4826123.846750535,0.013164218908431377,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2069,catches_fleet,affected_managed,atlantic,4763412.076193995,4825451.2984259995,0.013024114067740802,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2070,catches_fleet,affected_managed,atlantic,4763407.377879371,4824768.269801561,0.012881722484442892,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2071,catches_fleet,affected_managed,atlantic,4763403.05290791,4824075.521781732,0.012737210813345612,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2072,catches_fleet,affected_managed,atlantic,4763399.071521111,4823373.762384243,0.012590734045715925,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2073,catches_fleet,affected_managed,atlantic,4763395.406362128,4822663.650823589,0.012442436414642504,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2074,catches_fleet,affected_managed,atlantic,4763392.032272936,4821945.801237539,0.012292452220579373,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2075,catches_fleet,affected_managed,atlantic,4763388.92611119,4821220.786091535,0.012140906585085293,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2076,catches_fleet,affected_managed,atlantic,4763386.066584223,4820489.139292199,0.011987916139857264,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2077,catches_fleet,affected_managed,atlantic,4763383.434098056,4819751.359037905,0.011833589657374003,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2078,catches_fleet,affected_managed,atlantic,4763381.0106196925,4819007.910431402,0.011678028628760165,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2079,catches_fleet,affected_managed,atlantic,4763378.779551267,4818259.227876939,0.011521327793890493,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2080,catches_fleet,affected_managed,atlantic,4763376.725614811,4817505.71728195,0.011363575628201433,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2019,catches_fleet,affected_oa,atlantic,1950751.7135837933,1950751.7135837933,0,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2020,catches_fleet,affected_oa,atlantic,1985307.3715426351,1859311.529219411,-0.0634641487405157,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2021,catches_fleet,affected_oa,atlantic,2011345.444809483,1776273.9850408086,-0.11687274325516997,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2022,catches_fleet,affected_oa,atlantic,2030814.8036378764,1700661.2539450515,-0.16257196328360826,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2023,catches_fleet,affected_oa,atlantic,2045310.2297974795,1631757.6290139812,-0.20219553726304249,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2024,catches_fleet,affected_oa,atlantic,2056091.6233162605,1568974.3687530006,-0.2369141768972293,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2025,catches_fleet,affected_oa,atlantic,2064128.9307437243,1511787.5313479793,-0.2675905517184585,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2026,catches_fleet,affected_oa,atlantic,2070154.4173738419,1459712.0097364897,-0.2948777166158202,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2027,catches_fleet,affected_oa,atlantic,2074712.6096382323,1412292.6630752098,-0.31928274956526564,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2028,catches_fleet,affected_oa,atlantic,2078203.639573155,1369102.7406364933,-0.34120857332455873,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2029,catches_fleet,affected_oa,atlantic,2080918.7749533523,1329744.7530028403,-0.3609819042395592,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2030,catches_fleet,affected_oa,atlantic,2083068.4658728263,1293851.5723300825,-0.37887227735073703,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2031,catches_fleet,affected_oa,atlantic,2084803.9013946115,1261086.8983912305,-0.39510526743180147,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2032,catches_fleet,affected_oa,atlantic,2086233.2526982506,1231144.8896070246,-0.40987188847905137,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2033,catches_fleet,affected_oa,atlantic,2087433.7257968732,1203749.0506375104,-0.4233354401812293,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2034,catches_fleet,affected_oa,atlantic,2088460.395139397,1178650.5699145806,-0.435636618890295,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2035,catches_fleet,affected_oa,atlantic,2089352.611889725,1155626.3105445795,-0.44689742460495085,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2036,catches_fleet,affected_oa,atlantic,2090138.612272935,1134476.6292248098,-0.45722421347399744,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2037,catches_fleet,affected_oa,atlantic,2090838.8062623483,1115023.1572637293,-0.46671012900464526,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2038,catches_fleet,affected_oa,atlantic,2091468.1085224075,1097106.6382577813,-0.4754370703587388,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2039,catches_fleet,affected_oa,atlantic,2092037.5803523734,1080584.8836196105,-0.4834773075932978,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2040,catches_fleet,affected_oa,atlantic,2092555.5798296025,1065330.8812755607,-0.4908948218415728,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2041,catches_fleet,affected_oa,atlantic,2093028.5634101715,1051231.073974443,-0.49774642718603324,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2042,catches_fleet,affected_oa,atlantic,2093461.6421547693,1038183.8106121429,-0.5040827165366376,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2043,catches_fleet,affected_oa,atlantic,2093858.9662971385,1026097.9654827195,-0.5099488637970154,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2044,catches_fleet,affected_oa,atlantic,2094223.9904494283,1014891.7152367835,-0.5153853074622721,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2045,catches_fleet,affected_oa,atlantic,2094559.6562891132,1004491.4605873073,-0.520428335582982,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2046,catches_fleet,affected_oa,atlantic,2094868.5185165687,994830.8786925923,-0.5251105881351169,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2047,catches_fleet,affected_oa,atlantic,2095152.8320181307,985850.0920996224,-0.5294614898570362,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2048,catches_fleet,affected_oa,atlantic,2095414.6126277228,977494.9407402636,-0.533507624290903,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2049,catches_fleet,affected_oa,atlantic,2095655.6799959855,969716.3444525404,-0.5372730579221878,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2050,catches_fleet,affected_oa,atlantic,2095877.6883713289,962469.7446565537,-0.540779621827802,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2051,catches_fleet,affected_oa,atlantic,2096082.14922662,955714.6150235356,-0.5440471570371609,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2052,catches_fleet,affected_oa,atlantic,2096270.4483798651,949414.0321586279,-0.5470937288209176,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
